이체년월,법정동시도,법정동시군_일부통합(연금일시금분류(일시금합침)),노령연금 수급자수,노령연금 금액,장애연금 수급자수,장애연금 금액,유족연금 수급자수,유족연금 금액,일시금 수급자수,일시금 금액
2022-10,전라남도,장흥군,6248 ,2172924500 ,55 ,22067150 ,1715 ,364716810 ,20 ,81310290 
2022-10,전라남도,강진군,6181 ,2283830450 ,46 ,19189010 ,1652 ,348020200 ,10 ,33195450 
2022-10,전라남도,해남군,10981 ,3935374710 ,111 ,43685940 ,3049 ,646579770 ,18 ,132622480 
2022-10,전라남도,영암군,7824 ,2947668440 ,78 ,32911400 ,2103 ,449367600 ,21 ,124309780 
2022-10,전라남도,무안군,9568 ,3652367700 ,129 ,52796000 ,2445 ,526541890 ,21 ,115926490 
2022-10,전라남도,함평군,6118 ,2233332800 ,70 ,24339250 ,1628 ,335963810 ,13 ,82196250 
2022-10,전라남도,영광군,7695 ,2816017960 ,81 ,51415430 ,2100 ,425814540 ,20 ,96836780 
2022-10,전라남도,장성군,7748 ,3021758910 ,60 ,25871510 ,1779 ,348706540 ,29 ,168567160 
2022-10,전라남도,완도군,7591 ,2645966750 ,62 ,25400710 ,2298 ,493317010 ,18 ,54353870 
2022-10,전라남도,진도군,4716 ,1648950810 ,37 ,15186620 ,1427 ,304599390 ,9 ,50607850 
2022-10,전라남도,신안군,7384 ,2690802340 ,53 ,21322490 ,2056 ,433077700 ,17 ,79910270 
2022-10,경상북도,포항시,58356 ,33296550660 ,786 ,425971750 ,11131 ,3157464420 ,213 ,973467550 
2022-10,경상북도,경주시,35892 ,17284062590 ,519 ,215868870 ,6856 ,1670993940 ,108 ,576281500 
2022-10,경상북도,김천시,18755 ,8091640400 ,224 ,103469220 ,3672 ,842295520 ,56 ,258325790 
2022-10,경상북도,안동시,20253 ,8151303650 ,259 ,109639830 ,4692 ,1079569750 ,70 ,335866910 
2022-10,경상북도,구미시,34617 ,18287341610 ,582 ,378074080 ,5969 ,1590532620 ,94 ,501264550 
2022-10,경상북도,영주시,14868 ,5797740450 ,172 ,82372070 ,3128 ,700779380 ,50 ,141977060 
2022-10,경상북도,영천시,16896 ,6998257230 ,195 ,73900610 ,3501 ,770715270 ,46 ,222010100 
2022-10,경상북도,상주시,16692 ,6533378630 ,173 ,66884780 ,4414 ,939270590 ,26 ,89539950 
2022-10,경상북도,문경시,12138 ,5046720300 ,140 ,65995390 ,2972 ,645801260 ,22 ,116882270 
2022-10,경상북도,경산시,29218 ,13147327100 ,377 ,154694590 ,5320 ,1342875320 ,81 ,464729600 
2022-10,경상북도,군위군,5363 ,2188327610 ,44 ,15540650 ,1137 ,255234640 ,8 ,48829540 
2022-10,경상북도,의성군,11548 ,4479627910 ,106 ,40769430 ,3105 ,686034940 ,30 ,114488980 
2022-10,경상북도,청송군,4967 ,2042124110 ,43 ,17500160 ,1193 ,273877280 ,7 ,44961990 
2022-10,경상북도,영양군,3039 ,1181422130 ,27 ,11081460 ,801 ,185539300 ,4 ,19747270 
2022-10,경상북도,영덕군,7101 ,2680785420 ,55 ,24348560 ,1944 ,401464690 ,14 ,33476470 
2022-10,경상북도,청도군,9392 ,3943792920 ,70 ,28845700 ,2208 ,494245730 ,12 ,43127700 
2022-10,경상북도,고령군,5772 ,2306416280 ,71 ,28242040 ,1289 ,284015930 ,28 ,246980710 
2022-10,경상북도,성주군,8075 ,3410842860 ,66 ,31838000 ,1685 ,378166360 ,28 ,139451840 
2022-10,경상북도,칠곡군,12308 ,5862121500 ,172 ,113403610 ,2394 ,607420770 ,53 ,426492710 
2022-10,경상북도,예천군,8747 ,3442447440 ,94 ,109595870 ,2425 ,524904520 ,11 ,61239880 
2022-10,경상북도,봉화군,6286 ,2573652750 ,66 ,25493430 ,1415 ,323914070 ,13 ,56027990 
2022-10,경상북도,울진군,7434 ,3110996540 ,71 ,36332190 ,1898 ,409572410 ,17 ,92375190 
2022-10,경상북도,울릉군,1290 ,556842040 ,9 ,2776850 ,259 ,62832400 ,13 ,50340660 
2022-10,경상남도,창원시,107378 ,59925825370 ,1577 ,802052590 ,17592 ,5051497630 ,388 ,1990704360 
2022-10,경상남도,진주시,34055 ,15497659960 ,548 ,248114790 ,6939 ,1739745860 ,101 ,482630590 
2022-10,경상남도,통영시,14078 ,6003365930 ,220 ,104486860 ,2989 ,729181180 ,62 ,267530220 
2022-10,경상남도,사천시,12687 ,5281330480 ,175 ,70153400 ,2787 ,645358070 ,51 ,234059570 
2022-10,경상남도,김해시,45173 ,22650862640 ,995 ,488295780 ,8502 ,2260213260 ,210 ,1354340780 
2022-10,경상남도,밀양시,17363 ,7645872420 ,172 ,79794970 ,3750 ,848252980 ,44 ,280437640 
2022-10,경상남도,거제시,21628 ,14410931320 ,389 ,205517180 ,4160 ,1241505200 ,69 ,423522050 
2022-10,경상남도,양산시,35859 ,18118968410 ,635 ,317629130 ,6281 ,1738354530 ,131 ,708573230 
2022-10,경상남도,의령군,5344 ,2215576260 ,49 ,18842220 ,1286 ,272227560 ,12 ,82844480 
2022-10,경상남도,함안군,9763 ,4474502160 ,110 ,52251650 ,2138 ,497256530 ,34 ,202419190 
2022-10,경상남도,창녕군,10997 ,4663522560 ,123 ,57331600 ,2470 ,546569140 ,32 ,189437000 
2022-10,경상남도,고성군,8972 ,3708199640 ,115 ,49305550 ,1996 ,441395050 ,24 ,162009720 
2022-10,경상남도,남해군,7935 ,3229164620 ,87 ,50310270 ,2223 ,491138080 ,17 ,72214040 
2022-10,경상남도,하동군,8144 ,3295186690 ,81 ,32911410 ,1923 ,415053410 ,18 ,89070200 
2022-10,경상남도,산청군,6846 ,2856209050 ,59 ,24527810 ,1627 ,347208490 ,12 ,60304310 
2022-10,경상남도,함양군,7009 ,2764415600 ,67 ,47584010 ,1806 ,390866960 ,12 ,37032620 
2022-10,경상남도,거창군,9599 ,3773159130 ,90 ,33698870 ,2500 ,538336090 ,11 ,44600280 
2022-10,경상남도,합천군,9008 ,3610543050 ,82 ,51686630 ,2480 ,534634090 ,14 ,51580270 
2022-10,제주특별자치도,제주시,43481 ,19714449260 ,575 ,309337590 ,8721 ,2268189580 ,147 ,771087940 
2022-10,제주특별자치도,서귀포시,21267 ,9128639920 ,235 ,130211950 ,4193 ,1038110960 ,81 ,386318910 
2022-11,서울특별시,종로구,13921 ,7068536020 ,100 ,65637130 ,2021 ,602428130 ,48 ,351189170 
2022-11,서울특별시,중구,12297 ,5820756700 ,108 ,49493520 ,1702 ,475330050 ,54 ,328501090 
2022-11,서울특별시,용산구,20138 ,11162489770 ,169 ,81314200 ,2823 ,887191770 ,100 ,831966790 
2022-11,서울특별시,성동구,26750 ,13852360530 ,230 ,161020010 ,3946 ,1192374350 ,88 ,515731480 
2022-11,서울특별시,광진구,30892 ,15805834760 ,291 ,206565760 ,4645 ,1357578690 ,126 ,874529640 
2022-11,서울특별시,동대문구,34128 ,15464263060 ,377 ,192499690 ,5407 ,1518419410 ,112 ,560570270 
2022-11,서울특별시,중랑구,40698 ,17933681900 ,439 ,191410210 ,6463 ,1738675540 ,184 ,852834810 
2022-11,서울특별시,성북구,41341 ,19714898030 ,420 ,279039250 ,6568 ,1845350550 ,118 ,538419350 
2022-11,서울특별시,강북구,33537 ,14080065130 ,413 ,266014780 ,5546 ,1476510520 ,117 ,566627560 
2022-11,서울특별시,도봉구,37853 ,18280037150 ,395 ,219532190 ,5634 ,1581534450 ,111 ,562974350 
2022-11,서울특별시,노원구,49478 ,24129230570 ,640 ,326493950 ,8037 ,2288681520 ,154 ,645888200 
2022-11,서울특별시,은평구,49046 ,22838163500 ,541 ,354842130 ,7517 ,2097640440 ,182 ,942069750 
2022-11,서울특별시,서대문구,29798 ,14690058120 ,303 ,175747380 ,4573 ,1327217600 ,104 ,453107130 
2022-11,서울특별시,마포구,30270 ,15871698020 ,302 ,185318410 ,4807 ,1460304230 ,123 ,649782080 
2022-11,서울특별시,양천구,43461 ,23915446660 ,441 ,235916290 ,6334 ,1932349480 ,106 ,493047130 
2022-11,서울특별시,강서구,55570 ,28762789270 ,722 ,463257390 ,8043 ,2363192590 ,147 ,806836150 
2022-11,서울특별시,구로구,43295 ,21544852460 ,484 ,217457710 ,6459 ,1867754750 ,216 ,953072310 
2022-11,서울특별시,금천구,24622 ,11474793820 ,290 ,157141970 ,3656 ,982413330 ,194 ,808493140 
2022-11,서울특별시,영등포구,35344 ,19279782560 ,378 ,202181780 ,5165 ,1573859460 ,166 ,916184050 
2022-11,서울특별시,동작구,37843 ,20204116060 ,314 ,165772250 ,5491 ,1678048640 ,157 ,803391760 
2022-11,서울특별시,관악구,44996 ,20743802310 ,511 ,342968340 ,7053 ,1959209910 ,198 ,942712380 
2022-11,서울특별시,서초구,35267 ,23843974240 ,233 ,160556380 ,4483 ,1772953890 ,123 ,1112504720 
2022-11,서울특별시,강남구,45637 ,31398906570 ,385 ,232217220 ,5753 ,2195764730 ,91 ,746192860 
2022-11,서울특별시,송파구,62222 ,38443976890 ,585 ,399484130 ,7783 ,2625842450 ,149 ,1088060310 
2022-11,서울특별시,강동구,45178 ,24364001180 ,530 ,348686170 ,6310 ,1888341390 ,173 ,759302510 
2022-11,부산광역시,중구,5720 ,2276713690 ,65 ,26362230 ,929 ,224411200 ,44 ,135047920 
2022-11,부산광역시,서구,14694 ,6456052900 ,170 ,68485880 ,2676 ,696277690 ,53 ,222592470 
2022-11,부산광역시,동구,12067 ,5130969620 ,145 ,76564390 ,2315 ,601374310 ,48 ,203676930 
2022-11,부산광역시,영도구,17251 ,8053254250 ,223 ,115312080 ,3394 ,913073200 ,49 ,237365300 
2022-11,부산광역시,부산진구,42554 ,19769126790 ,565 ,256249260 ,7919 ,2097652770 ,148 ,608571910 
2022-11,부산광역시,동래구,31627 ,15796682160 ,362 ,254669770 ,5490 ,1567060150 ,55 ,246210110 
2022-11,부산광역시,남구,31636 ,15456239360 ,363 ,167376070 ,5927 ,1684958950 ,97 ,509858210 
2022-11,부산광역시,북구,34693 ,17517861090 ,519 ,353056230 ,5476 ,1501828690 ,84 ,448698070 
2022-11,부산광역시,해운대구,43010 ,23065329150 ,495 ,319217260 ,7133 ,2113845880 ,126 ,567068100 
2022-11,부산광역시,사하구,40556 ,19889750130 ,565 ,259216370 ,6762 ,1830093180 ,141 ,703075680 
2022-11,부산광역시,금정구,29512 ,14807351090 ,350 ,149183380 ,4897 ,1389909480 ,76 ,311201090 
2022-11,부산광역시,강서구,12217 ,6099611550 ,174 ,66209570 ,1903 ,511410340 ,55 ,373572880 
2022-11,부산광역시,연제구,24522 ,11853514360 ,280 ,157332010 ,4238 ,1178206670 ,75 ,372135060 
2022-11,부산광역시,수영구,21592 ,10662624870 ,238 ,104109370 ,3606 ,1062371390 ,46 ,242577120 
2022-11,부산광역시,사상구,28119 ,13644367310 ,389 ,181187310 ,4850 ,1280356230 ,107 ,562729490 
2022-11,부산광역시,기장군,17233 ,8219714930 ,254 ,126455700 ,3118 ,836239520 ,62 ,363966660 
2022-11,대구광역시,중구,8250 ,3423971390 ,87 ,39113260 ,1412 ,394770260 ,15 ,37708100 
2022-11,대구광역시,동구,40403 ,17377727220 ,530 ,264081900 ,7022 ,1810776210 ,119 ,524665450 
2022-11,대구광역시,서구,24131 ,9895678290 ,334 ,148556360 ,4427 ,1075982590 ,85 ,388526060 
2022-11,대구광역시,남구,17509 ,7176542210 ,208 ,89641010 ,3272 ,851693650 ,66 ,340369890 
2022-11,대구광역시,북구,44196 ,20165412340 ,667 ,366592330 ,8249 ,2139075960 ,123 ,621427270 
2022-11,대구광역시,수성구,38042 ,19947227710 ,481 ,241751310 ,6433 ,1887901770 ,84 ,421585550 
2022-11,대구광역시,달서구,55269 ,26956539120 ,847 ,400408570 ,9625 ,2595339890 ,238 ,1251141920 
2022-11,대구광역시,달성군,25151 ,11986469100 ,402 ,225830910 ,4485 ,1143314090 ,93 ,592630750 
2022-11,인천광역시,중구,12514 ,6135037170 ,168 ,92706020 ,1938 ,528127020 ,53 ,293352370 
2022-11,인천광역시,동구,8264 ,3892516050 ,102 ,48861530 ,1469 ,386087680 ,25 ,127610270 
2022-11,인천광역시,미추홀구,41693 ,19723453180 ,584 ,329557900 ,7336 ,2018941870 ,193 ,888784090 
2022-11,인천광역시,연수구,28690 ,17447624850 ,409 ,238309650 ,4260 ,1331232740 ,105 ,598477950 
2022-11,인천광역시,남동구,46771 ,23390817100 ,822 ,345761470 ,7736 ,2153764180 ,239 ,1488807550 
2022-11,인천광역시,부평구,48192 ,24037250290 ,759 ,326508630 ,8079 ,2255946190 ,200 ,1018279440 
2022-11,인천광역시,계양구,28880 ,14619154740 ,455 ,206286200 ,4618 ,1278094070 ,132 ,711140950 
2022-11,인천광역시,서구,45415 ,23851011240 ,832 ,503170990 ,7134 ,2036638890 ,255 ,1391509640 
2022-11,인천광역시,강화군,12618 ,5653319150 ,104 ,41163430 ,2008 ,470107030 ,33 ,221649920 
2022-11,인천광역시,옹진군,3172 ,1495804810 ,25 ,11105850 ,572 ,143444620 ,15 ,95898400 
2022-11,광주광역시,동구,11936 ,5171802810 ,102 ,59152480 ,2010 ,529454700 ,29 ,139312620 
2022-11,광주광역시,서구,25550 ,12397526690 ,340 ,181646880 ,4559 ,1231458790 ,66 ,387468660 
2022-11,광주광역시,남구,21699 ,9545181420 ,282 ,118384240 ,3944 ,1024893610 ,60 ,344230000 
2022-11,광주광역시,북구,40000 ,18221287060 ,592 ,277428730 ,7113 ,1866856080 ,115 ,582951580 
2022-11,광주광역시,광산구,26325 ,12635439730 ,554 ,305581670 ,5404 ,1436951870 ,106 ,574707910 
2022-11,대전광역시,동구,24608 ,10370521750 ,315 ,143730120 ,4284 ,1055979510 ,99 ,499176830 
2022-11,대전광역시,중구,25429 ,11166414770 ,310 ,149763060 ,4342 ,1132009280 ,98 ,406574500 
2022-11,대전광역시,서구,38577 ,19664446820 ,484 ,350185340 ,6185 ,1750102570 ,140 ,742471240 
2022-11,대전광역시,유성구,23036 ,13879568390 ,317 ,181026040 ,3467 ,1061980830 ,79 ,471331520 
2022-11,대전광역시,대덕구,18988 ,9208423810 ,305 ,125256060 ,2995 ,808868300 ,71 ,407683660 
2022-11,울산광역시,중구,22513 ,13988715770 ,361 ,195611200 ,3753 ,1199580330 ,108 ,377220380 
2022-11,울산광역시,남구,29765 ,19861463380 ,443 ,226483130 ,4877 ,1653806600 ,93 ,450787670 
2022-11,울산광역시,동구,17519 ,14575263540 ,207 ,103572990 ,2618 ,966185640 ,55 ,306703350 
2022-11,울산광역시,북구,16158 ,12081232270 ,318 ,320963330 ,2743 ,898878830 ,84 ,459769210 
2022-11,울산광역시,울주군,24428 ,14210882740 ,374 ,225717030 ,4252 ,1190637130 ,88 ,576796670 
2022-11,세종특별자치시,세종특별자치시,23361 ,12361579800 ,324 ,146064650 ,4037 ,1076505890 ,88 ,558158290 
2022-11,경기도,수원시,88771 ,48307385470 ,1314 ,838131610 ,14599 ,4307751210 ,450 ,2349880990 
2022-11,경기도,성남시,85164 ,47361647650 ,922 ,629594670 ,12291 ,3768741560 ,339 ,1757058850 
2022-11,경기도,의정부시,41468 ,18928008410 ,599 ,322044730 ,7377 ,1998761170 ,188 ,953085300 
2022-11,경기도,안양시,54102 ,30188146810 ,643 ,355176160 ,7976 ,2365763900 ,194 ,992500320 
2022-11,경기도,부천시,80434 ,39869728180 ,1074 ,621477940 ,12159 ,3307176460 ,323 ,1730057980 
2022-11,경기도,광명시,28986 ,14614866950 ,378 ,259549190 ,4488 ,1279459500 ,89 ,402829270 
2022-11,경기도,평택시,43994 ,22186520210 ,674 ,317480570 ,8162 ,2197716850 ,234 ,1658536700 
2022-11,경기도,동두천시,10202 ,4411306450 ,142 ,56314890 ,1917 ,496365000 ,51 ,353345940 
2022-11,경기도,안산시,53276 ,28380317380 ,1025 ,542901720 ,8877 ,2483564390 ,341 ,2047161860 
2022-11,경기도,고양시,93480 ,50504535450 ,1173 ,716865890 ,14348 ,4353634480 ,343 ,2102422000 
2022-11,경기도,과천시,6492 ,4449185900 ,39 ,24024400 ,781 ,264375900 ,18 ,147297910 
2022-11,경기도,구리시,16939 ,8253080480 ,236 ,105816640 ,2677 ,750529190 ,56 ,281117170 
2022-11,경기도,남양주시,62128 ,29390118780 ,951 ,582186290 ,9964 ,2708745310 ,237 ,1321036350 
2022-11,경기도,오산시,16144 ,8199732570 ,288 ,186581390 ,2887 ,817401240 ,95 ,554140720 
2022-11,경기도,시흥시,36060 ,17829942420 ,805 ,406264080 ,5814 ,1566517570 ,259 ,1736080300 
2022-11,경기도,군포시,25726 ,14322014790 ,324 ,291609020 ,3924 ,1158285910 ,103 ,706115160 
2022-11,경기도,의왕시,16359 ,9559238340 ,177 ,107141640 ,2275 ,698567370 ,46 ,248330350 
2022-11,경기도,하남시,27082 ,14425116090 ,334 ,195574440 ,3628 ,1079780270 ,79 ,431628470 
2022-11,경기도,용인시,89115 ,52195620890 ,1026 ,524755040 ,13376 ,4405232920 ,293 ,2031964540 
2022-11,경기도,파주시,40415 ,19354879510 ,626 ,386010770 ,7028 ,1869369830 ,249 ,1579854470 
2022-11,경기도,이천시,20735 ,10107796700 ,309 ,158780150 ,3695 ,973697980 ,80 ,471399100 
2022-11,경기도,안성시,20605 ,9766811510 ,241 ,124475830 ,3563 ,893299600 ,102 ,625766970 
2022-11,경기도,김포시,38777 ,20241340110 ,543 ,235876050 ,5909 ,1702231380 ,197 ,1530230410 
2022-11,경기도,화성시,56259 ,29621114810 ,973 ,527922640 ,9205 ,2575885700 ,445 ,3479277600 
2022-11,경기도,광주시,36269 ,17546780530 ,503 ,242200660 ,5278 ,1432441120 ,159 ,884114870 
2022-11,경기도,양주시,22805 ,10326929370 ,353 ,191843340 ,3847 ,1010058850 ,91 ,500475990 
2022-11,경기도,포천시,18228 ,8081618070 ,255 ,137093890 ,3092 ,738582780 ,125 ,807488760 
2022-11,경기도,여주시,14355 ,6654740640 ,204 ,86451020 ,2578 ,616820230 ,54 ,300099510 
2022-11,경기도,연천군,6009 ,2537137330 ,70 ,24633890 ,1164 ,274464240 ,39 ,233981510 
2022-11,경기도,가평군,9202 ,4262297910 ,110 ,44529550 ,1513 ,372573970 ,29 ,149121340 
2022-11,경기도,양평군,18196 ,9141892790 ,183 ,76964130 ,2813 ,717890010 ,56 ,254828370 
2022-11,강원도,춘천시,25833 ,11834244790 ,393 ,161876690 ,4802 ,1260652560 ,91 ,380211810 
2022-11,강원도,원주시,32639 ,15420328560 ,523 ,261812150 ,5777 ,1469915570 ,113 ,710264650 
2022-11,강원도,강릉시,25154 ,11327784460 ,358 ,157784330 ,5027 ,1247102640 ,98 ,403272110 
2022-11,강원도,동해시,10293 ,4924311140 ,160 ,109360090 ,2073 ,546623360 ,44 ,206406230 
2022-11,강원도,태백시,6498 ,3243731540 ,121 ,45862770 ,1438 ,326630080 ,23 ,141436580 
2022-11,강원도,속초시,8335 ,3584678800 ,114 ,43763900 ,1540 ,381470920 ,43 ,198371680 
2022-11,강원도,삼척시,9616 ,4752036050 ,120 ,45764220 ,2209 ,543089870 ,29 ,163705550 
2022-11,강원도,홍천군,10638 ,4755671190 ,112 ,44284340 ,1919 ,438778310 ,33 ,156966720 
2022-11,강원도,횡성군,8486 ,3879314090 ,102 ,54054640 ,1377 ,310564050 ,31 ,159836410 
2022-11,강원도,영월군,6433 ,2980423530 ,77 ,25197890 ,1205 ,287210370 ,11 ,66629050 
2022-11,강원도,평창군,6865 ,3089121070 ,63 ,25816800 ,1194 ,267283050 ,12 ,82837930 
2022-11,강원도,정선군,5916 ,2601745700 ,100 ,63920370 ,1322 ,302933220 ,21 ,65985740 
2022-11,강원도,철원군,5247 ,2133612990 ,49 ,21298990 ,1138 ,263388280 ,13 ,50439380 
2022-11,강원도,화천군,2972 ,1221433400 ,27 ,11342180 ,589 ,136153920 ,6 ,17848160 
2022-11,강원도,양구군,2484 ,996449610 ,30 ,12040630 ,505 ,118623840 ,8 ,61419360 
2022-11,강원도,인제군,3794 ,1622202220 ,37 ,14484050 ,716 ,166310870 ,13 ,58872370 
2022-11,강원도,고성군,3986 ,1590532130 ,48 ,21126980 ,942 ,207440160 ,16 ,75276760 
2022-11,강원도,양양군,4403 ,1870525580 ,47 ,18564600 ,1033 ,237289440 ,12 ,51438640 
2022-11,충청북도,청주시,73353 ,36083940650 ,1090 ,572500740 ,13514 ,3546238320 ,281 ,1345993770 
2022-11,충청북도,충주시,24518 ,10734803290 ,339 ,179372740 ,4597 ,1092365750 ,97 ,561348270 
2022-11,충청북도,제천시,17101 ,7807410480 ,232 ,101385680 ,3165 ,788822900 ,61 ,325033820 
2022-11,충청북도,보은군,6101 ,2543177320 ,64 ,27651080 ,1414 ,310284540 ,20 ,87006690 
2022-11,충청북도,옥천군,8980 ,3883741950 ,100 ,60527120 ,1780 ,418107490 ,31 ,177076950 
2022-11,충청북도,영동군,8446 ,3557075650 ,70 ,36193800 ,1777 ,412586530 ,27 ,130176240 
2022-11,충청북도,증평군,3911 ,1750300870 ,50 ,23305540 ,728 ,165504940 ,21 ,118349430 
2022-11,충청북도,진천군,9163 ,4260169080 ,120 ,47149630 ,1671 ,395525550 ,64 ,456693750 
2022-11,충청북도,괴산군,7513 ,3350851980 ,37 ,15672730 ,1482 ,325043210 ,23 ,55071780 
2022-11,충청북도,음성군,12579 ,5629539520 ,166 ,84626280 ,2264 ,524674140 ,79 ,645015390 
2022-11,충청북도,단양군,5372 ,2438120520 ,60 ,42064500 ,1060 ,252713200 ,10 ,80744880 
2022-11,충청남도,천안시,48905 ,24555100900 ,829 ,496683610 ,8793 ,2372157090 ,266 ,1692473580 
2022-11,충청남도,공주시,15253 ,6326499390 ,150 ,65392230 ,3063 ,682105390 ,42 ,228335380 
2022-11,충청남도,보령시,14697 ,5818441660 ,216 ,96920780 ,3192 ,655105100 ,53 ,421340240 
2022-11,충청남도,아산시,26189 ,12375260400 ,446 ,253194900 ,4749 ,1179849460 ,184 ,1103509030 
2022-11,충청남도,서산시,18183 ,8088427560 ,213 ,93781550 ,3445 ,799716950 ,79 ,479265880 
2022-11,충청남도,논산시,16584 ,6613233160 ,156 ,107536910 ,3375 ,712975030 ,54 ,266255050 
2022-11,충청남도,계룡시,2747 ,1251389950 ,44 ,19890990 ,474 ,126461250 ,9 ,31900960 
2022-11,충청남도,당진시,17878 ,7873033600 ,242 ,119049320 ,3502 ,833709340 ,81 ,585439140 
2022-11,충청남도,금산군,8882 ,3457398870 ,71 ,29415930 ,1968 ,409448800 ,33 ,144951420 
2022-11,충청남도,부여군,12235 ,4798074040 ,137 ,50908110 ,2648 ,563217560 ,57 ,179697180 
2022-11,충청남도,서천군,9951 ,3893446980 ,125 ,63700380 ,2077 ,436269870 ,23 ,123968250 
2022-11,충청남도,청양군,6047 ,2380820180 ,61 ,25567830 ,1370 ,276263730 ,14 ,88218050 
2022-11,충청남도,홍성군,12366 ,5155902060 ,165 ,100596340 ,2602 ,597812540 ,27 ,131593390 
2022-11,충청남도,예산군,12755 ,5285177590 ,135 ,61568170 ,2662 ,594008990 ,41 ,236654810 
2022-11,충청남도,태안군,10637 ,4234799730 ,104 ,43312850 ,2211 ,485341500 ,36 ,160724750 
2022-11,전라북도,전주시,58411 ,26961468710 ,845 ,445756030 ,10808 ,2876910810 ,179 ,811525810 
2022-11,전라북도,군산시,29983 ,13541199200 ,437 ,266574400 ,5679 ,1380316310 ,120 ,630974330 
2022-11,전라북도,익산시,33592 ,13939778540 ,473 ,202578060 ,6036 ,1339239460 ,96 ,444114560 
2022-11,전라북도,정읍시,16578 ,5879939330 ,168 ,79533170 ,3719 ,730597300 ,31 ,162955200 
2022-11,전라북도,남원시,12797 ,4693794130 ,136 ,73192380 ,2863 ,588059960 ,26 ,184990790 
2022-11,전라북도,김제시,13945 ,5020054780 ,140 ,51994100 ,3079 ,641189490 ,28 ,154507020 
2022-11,전라북도,완주군,12435 ,5137793670 ,158 ,61072550 ,2444 ,513198180 ,38 ,207189580 
2022-11,전라북도,진안군,5000 ,1918396550 ,47 ,19007040 ,1093 ,217673980 ,14 ,62253130 
2022-11,전라북도,무주군,4516 ,1688826920 ,39 ,15796020 ,1106 ,224247840 ,11 ,42287350 
2022-11,전라북도,장수군,4300 ,1592976790 ,45 ,17528010 ,1047 ,204562900 ,10 ,85207400 
